TR_DATE,VOU_NO,VOU_TYPE,VOU_DATE,AC_NO,ACCOID,PROD_NO,PRODID,PR_BATCHNO,QTY,QTY_SCM,DISC_SCM,MRP,RATE,PR_PRATE,T_RATE,DISCOUNT,DISC_AMT,EXPIRY,SGST,CGST,IGST,CESS,SGSTAMT,CGSTAMT,IGSTAMT,CESSAMT,N_MRP,N_RATE,N_EXP,N_BATCHNO,SLMN_NO,FRE_REPL,IF_DISC,PR_PTR,PRFT_AMT,DOC_NO,SR_NO,RATE_2,RATE_3,STKKEY,EXTRASCM,SCM_GIVEN,SPLKEY,MAXCDPER,CDGIVEN,CDAMT,DPCO_DISC,SCHDRUG,VERSION,ORDER_NO,CR_DD,BILL_TYPE,PROCESSED,CNGORDEL,DELE,CNG_NO,CNG_DATE
2025-04-15,2,CSB,2025-04-15 18:05:27.999,,5,   3940,,L1356,2,0,0.0,36.28,27.0,22.31,23.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,3.24,3.24,0.0,0.0,36.28,27.0,12/26,L1356,  2,0,False,27.0,9.38,,90,,,1193,False,,,0.0,0.0,0.0,False,False,1,,,,,C,D,  1,2025-04-15 00:00:00.000
2025-04-15,2,CSB,2025-04-15 18:05:27.999,,5,   6652,,KOSMED,1,0,0.0,95.83,32.0,17.5,17.5,0.0,0.0,11/27,6.0,6.0,0.0,0.0,1.92,1.92,0.0,0.0,95.83,32.0,11/27,KOSMED,  2,0,True,32.0,14.5,,91,,,1194,False,,,0.0,0.0,0.0,False,False,1,,,,,C,D,  1,2025-04-15 00:00:00.000
2025-04-15,2,CSB,2025-04-15 18:05:27.999,,5,   6653,,2411204,1,0,0.0,287.5,105.0,51.0,51.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,6.3,6.3,0.0,0.0,287.5,105.0,12/26,2411204,  2,0,True,105.0,54.0,,92,,,1195,False,,,0.0,0.0,0.0,False,False,1,,,,,C,D,  1,2025-04-15 18:07:18.999
2025-04-15,2,CSB,2025-04-15 18:07:18.999,,5,   6465,,4B40017,1,0,0.0,42.75,21.5,18.5,18.5,0.0,0.0,01/27,6.0,6.0,0.0,0.0,1.29,1.29,0.0,0.0,42.75,21.5,01/27,4B40017,  2,0,True,21.5,3.0,,93,,,432,False,,,0.0,0.0,0.0,False,False,2,,,,,C,D,  1,2025-04-15 18:09:58.000
2025-04-15,2,CSB,2025-04-15 18:09:58.000,,5,   6269,,NSK0233,2,0,0.0,107.52,107.52,42.0,42.0,0.0,0.0,10/26,6.0,6.0,0.0,0.0,12.902,12.902,0.0,0.0,107.52,107.52,10/26,NSK0233,  2,0,True,48.0,131.04,,94,,,1190,False,,,0.0,0.0,0.0,False,False,3,,,,,C,D,  1,2025-04-15 00:00:00.000
2025-04-15,2,CSB,2025-04-15 18:09:58.000,,5,   6651,,NSK0225,2,0,0.0,107.52,107.52,44.0,44.0,0.0,0.0,10/26,6.0,6.0,0.0,0.0,12.902,12.902,0.0,0.0,107.52,107.52,10/26,NSK0225,  2,0,True,52.0,127.04,,95,,,1191,False,,,0.0,0.0,0.0,False,False,3,,,,,C,D,  1,2025-04-15 00:00:00.000
2025-04-15,2,CSB,2025-04-15 18:09:58.000,,5,   6292,,1124024L,2,0,0.0,77.0,77.0,22.0,22.0,0.0,0.0,10/29,6.0,6.0,0.0,0.0,9.24,9.24,0.0,0.0,77.0,77.0,10/29,1124024L,  2,0,True,35.0,110.0,,96,,,1192,False,,,0.0,0.0,0.0,False,False,3,,,,,C,D,  1,2025-04-15 00:00:00.000
2025-04-15,2,CSB,2025-04-15 18:09:58.000,,5,   3940,,L1356,2,0,0.0,36.28,36.28,22.31,23.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,4.354,4.354,0.0,0.0,36.28,36.28,12/26,L1356,  2,0,False,27.0,27.94,,97,,,1193,False,,,0.0,0.0,0.0,False,False,3,,,,,C,D,  1,2025-04-15 00:00:00.000
2025-04-15,2,CSB,2025-04-15 18:09:58.000,,5,   6652,,KOSMED,1,0,0.0,95.83,95.83,17.5,17.5,0.0,0.0,11/27,6.0,6.0,0.0,0.0,5.75,5.75,0.0,0.0,95.83,95.83,11/27,KOSMED,  2,0,True,32.0,78.33,,98,,,1194,False,,,0.0,0.0,0.0,False,False,3,,,,,C,D,  1,2025-04-15 00:00:00.000
2025-04-15,2,CSB,2025-04-15 18:09:58.000,,5,   6653,,2411204,1,0,0.0,287.5,287.5,51.0,51.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,17.25,17.25,0.0,0.0,287.5,287.5,12/26,2411204,  2,0,True,105.0,236.5,,99,,,1195,False,,,0.0,0.0,0.0,False,False,3,,,,,C,D,  1,2025-04-15 18:14:18.000
2025-04-15,2,CSB,2025-04-15 18:14:18.000,,5,   6465,,4B40017,1,0,0.0,42.75,21.5,18.5,18.5,0.0,0.0,01/27,6.0,6.0,0.0,0.0,1.29,1.29,0.0,0.0,42.75,21.5,01/27,4B40017,  2,0,True,21.5,3.0,,100,,,432,False,,,0.0,0.0,0.0,False,False,4,,,,,C,D,  1,2025-04-15 18:17:06.999
2025-04-15,30,CCB,2025-04-15 11:13:55.999,,1061,   2812,,24030103,1,0,0.0,56991.0,8785.71,6200.0,6200.0,0.0,0.0,09/27,2.5,2.5,0.0,0.0,219.643,219.643,0.0,0.0,56991.0,8785.71,09/27,24030103,,0,False,8785.71,2585.71,,79,,,1102,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-04-16 10:12:29.999
2025-04-16,33,CCB,2025-04-16 12:34:54.999,,1093,   1928,,ELF8BJ4004,1,0,0.0,6491.0,3700.0,2600.0,2600.0,0.0,0.0,05/27,6.0,6.0,0.0,0.0,222.0,222.0,0.0,0.0,6491.0,3700.0,05/27,ELF8BJ4004,  3,0,False,2651.79,1100.0,,114,,,891,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-16 12:35:11.000
2025-04-14,27,CCB,2025-04-14 13:50:02.999,,1061,   2655,,OI24231,10,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,08/26,2.5,2.5,0.0,0.0,13.75,13.75,0.0,0.0,275.0,55.0,08/26,OI24231,  2,0,False,55.0,130.0,,69,,,795,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-16 00:00:00.000
2025-04-14,27,CCB,2025-04-14 13:50:02.999,,1061,   2655,,OI24041,1,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,01/26,2.5,2.5,0.0,0.0,1.375,1.375,0.0,0.0,275.0,55.0,01/26,OI24041,  2,0,False,55.0,13.0,,70,,,1181,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-16 00:00:00.000
2025-04-14,27,CCB,2025-04-14 13:50:02.999,,1061,   2655,,OI24041,1,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,01/26,2.5,2.5,0.0,0.0,1.375,1.375,0.0,0.0,275.0,55.0,01/26,OI24041,  2,0,False,55.0,13.0,,71,,,1182,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-16 00:00:00.000
2025-04-14,27,CCB,2025-04-14 13:50:02.999,,1061,   6650,,ELD7AM4011,3,0,0.0,2345.64,613.0,390.0,390.0,0.0,0.0,09/26,2.5,2.5,0.0,0.0,45.975,45.975,0.0,0.0,2345.64,613.0,09/26,ELD7AM4011,  2,0,True,613.0,669.0,,72,,,1188,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-04-16 00:00:00.000
2025-04-14,27,CCB,2025-04-14 13:50:02.999,,1061,   2430,,FUIB2407G,5,0,0.0,27.0,20.57,19.541,20.57,0.0,0.0,01/26,2.5,2.5,0.0,0.0,2.571,2.571,0.0,0.0,27.0,20.57,01/26,FUIB2407G,  2,0,False,20.57,5.15,,73,,,1183,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-04-16 14:49:04.000
2025-04-14,27,CCB,2025-04-16 14:49:04.000,,1061,   2655,,OI24231,10,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,08/26,2.5,2.5,0.0,0.0,13.75,13.75,0.0,0.0,275.0,55.0,08/26,OI24231,  2,0,False,55.0,130.0,,116,,,795,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-16 00:00:00.000
2025-04-14,27,CCB,2025-04-16 14:49:04.000,,1061,   2655,,OI24041,1,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,01/26,2.5,2.5,0.0,0.0,1.375,1.375,0.0,0.0,275.0,55.0,01/26,OI24041,  2,0,False,55.0,13.0,,117,,,1181,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-16 00:00:00.000
2025-04-14,27,CCB,2025-04-16 14:49:04.000,,1061,   2655,,OI24041,1,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,01/26,2.5,2.5,0.0,0.0,1.375,1.375,0.0,0.0,275.0,55.0,01/26,OI24041,  2,0,False,55.0,13.0,,118,,,1182,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-16 00:00:00.000
2025-04-14,27,CCB,2025-04-16 14:49:04.000,,1061,   2430,,FUIB2407G,5,0,0.0,27.0,20.57,19.54,20.57,0.0,0.0,01/26,2.5,2.5,0.0,0.0,2.571,2.571,0.0,0.0,27.0,20.57,01/26,FUIB2407G,  2,0,False,20.57,5.15,,119,,,1183,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-16 14:50:44.999
2025-04-16,32,CCB,2025-04-16 12:34:11.000,,1089,   1112,,BC24314C,1,0,0.0,2471.0,714.28,267.86,267.86,0.0,0.0,08/26,6.0,6.0,0.0,0.0,42.857,42.857,0.0,0.0,2471.0,714.28,08/26,BC24314C,  3,0,False,714.28,446.42,,113,,,702,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-16 19:01:55.000
2025-04-17,37,CCB,2025-04-17 08:55:16.000,,1093,   6588,,24DI15B,20,0,0.0,157.0,57.0,38.99,38.99,0.0,0.0,02/26,6.0,6.0,0.0,0.0,68.4,68.4,0.0,0.0,157.0,57.0,02/26,24DI15B,  2,0,True,57.0,360.2,,130,,,912,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-04-17 09:41:02.999
2025-04-17,37,CCB,2025-04-17 09:41:02.999,,1093,   6588,,24DI15B,30,0,0.0,157.0,57.0,38.99,38.99,0.0,0.0,02/26,6.0,6.0,0.0,0.0,102.6,102.6,0.0,0.0,157.0,57.0,02/26,24DI15B,  2,0,True,57.0,540.3,,133,,,912,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-17 00:00:00.000
2025-04-17,37,CCB,2025-04-17 09:41:02.999,,1093,   2001,,674I008,20,0,0.0,675.0,130.0,65.0,65.0,0.0,0.0,08/26,6.0,6.0,0.0,0.0,156.0,156.0,0.0,0.0,675.0,130.0,08/26,674I008,  2,0,False,130.0,1300.0,,134,,,1203,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-17 17:29:05.999
2025-04-17,40,CCB,2025-04-17 17:28:42.000,,1022,    627,,BXK25T1,2,0,0.0,2192.0,1565.71,1565.71,1565.71,0.0,0.0,09/26,6.0,6.0,0.0,0.0,187.885,187.885,0.0,0.0,2192.0,1565.71,09/26,BXK25T1,,0,False,1565.71,0.0,,138,,,1207,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-04-17 00:00:00.000
2025-04-17,40,CCB,2025-04-17 17:28:42.000,,1022,   6626,,VH-T12860,1,0,0.0,198.0,136.0,131.555,134.24,0.0,0.0,06/26,9.0,9.0,0.0,0.0,12.24,12.24,0.0,0.0,198.0,136.0,06/26,VH-T12860,,0,True,136.0,4.45,,139,,,1208,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-04-17 18:01:12.000
2025-04-15,1,CSB,2025-04-15 16:38:17.999,,5,   6626,,VH-T12860,1,0,0.0,198.0,136.0,134.24,134.24,0.0,0.0,06/26,9.0,9.0,0.0,0.0,12.24,12.24,0.0,0.0,198.0,136.0,06/26,VH-T12860,  2,0,True,136.0,1.76,,80,,,1067,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-17 18:02:21.999
2025-04-15,1,CSB,2025-04-17 18:02:21.999,,5,   6626,,VH-T12860,1,0,0.0,198.0,136.0,134.24,134.24,0.0,0.0,06/26,9.0,9.0,0.0,0.0,12.24,12.24,0.0,0.0,198.0,136.0,06/26,VH-T12860,  2,0,True,136.0,1.76,,144,,,1067,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-17 00:00:00.000
2025-04-15,1,CSB,2025-04-17 18:02:21.999,,5,   6626,,VH-T12860,1,0,0.0,198.0,136.0,131.555,134.24,0.0,0.0,06/26,9.0,9.0,0.0,0.0,12.24,12.24,0.0,0.0,198.0,136.0,06/26,VH-T12860,  2,0,True,136.0,4.45,,145,,,1208,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-17 00:00:00.000
2025-04-15,1,CSB,2025-04-17 18:02:21.999,,5,    627,,BXK25T1,2,0,0.0,2192.0,1565.71,1565.71,1565.71,0.0,0.0,09/26,6.0,6.0,0.0,0.0,187.885,187.885,0.0,0.0,2192.0,1565.71,09/26,BXK25T1,  2,0,False,1565.71,0.0,,146,,,1207,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-17 18:02:53.999
2025-04-18,42,CCB,2025-04-18 13:45:15.999,,1061,   4955,,TABRB1502,1,0,0.0,31000.0,10500.0,4600.0,4600.0,0.0,0.0,01/27,6.0,6.0,0.0,0.0,630.0,630.0,0.0,0.0,31000.0,10500.0,01/27,TABRB1502,  2,0,False,10500.0,5900.0,,151,,,1210,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-04-18 00:00:00.000
2025-04-18,42,CCB,2025-04-18 13:45:15.999,,1061,   2927,,23120011,1,0,0.0,14990.0,5400.0,4800.0,4800.0,0.0,0.0,06/26,6.0,6.0,0.0,0.0,324.0,324.0,0.0,0.0,14990.0,5400.0,06/26,23120011,  2,0,False,5400.0,600.0,,152,,,1211,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-04-18 15:44:03.999
2025-04-17,39,CCB,2025-04-17 17:22:39.000,,1061,    241,,TMGAA1426,3,0,0.0,341.2,187.5,140.0,140.0,0.0,0.0,10/26,6.0,6.0,0.0,0.0,33.75,33.75,0.0,0.0,341.2,187.5,10/26,TMGAA1426,  2,0,False,187.5,142.5,,135,,,1204,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-18 00:00:00.000
2025-04-17,39,CCB,2025-04-17 17:22:39.000,,1061,   1102,,BC24344C,2,0,0.0,507.0,407.0,380.55,380.55,0.0,0.0,12/25,6.0,6.0,0.0,0.0,48.84,48.84,0.0,0.0,507.0,407.0,12/25,BC24344C,  2,0,False,407.0,52.9,,136,,,1205,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-04-18 00:00:00.000
2025-04-17,39,CCB,2025-04-17 17:22:39.000,,1061,   2383,,05241726,5,0,0.0,1314.0,225.0,160.71,160.71,0.0,0.0,10/26,6.0,6.0,0.0,0.0,67.5,67.5,0.0,0.0,1314.0,225.0,10/26,05241726,  2,0,False,225.0,321.45,,137,,,1187,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-18 15:47:25.000
2025-04-17,39,CCB,2025-04-18 15:47:25.000,,1061,    241,,TMGAA1426,3,0,0.0,341.2,187.5,140.0,140.0,0.0,0.0,10/26,6.0,6.0,0.0,0.0,33.75,33.75,0.0,0.0,341.2,187.5,10/26,TMGAA1426,  2,0,False,187.5,142.5,,156,,,1204,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-18 00:00:00.000
2025-04-17,39,CCB,2025-04-18 15:47:25.000,,1061,   2383,,05241726,5,0,0.0,1314.0,225.0,160.71,160.71,0.0,0.0,10/26,6.0,6.0,0.0,0.0,67.5,67.5,0.0,0.0,1314.0,225.0,10/26,05241726,  2,0,False,225.0,321.45,,157,,,1187,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-18 15:54:53.999
2025-04-18,42,CCB,2025-04-18 15:44:03.999,,1061,   2639,,HHBL2404CP,5,0,0.0,992.0,535.0,530.0,530.0,0.0,0.0,01/26,6.0,6.0,0.0,0.0,160.5,160.5,0.0,0.0,992.0,535.0,01/26,HHBL2404CP,  2,0,False,535.0,25.0,,153,,,788,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-19 00:00:00.000
2025-04-18,42,CCB,2025-04-18 15:44:03.999,,1061,   1156,,CSI2507AC,2,0,0.0,79.0,60.0,50.0,50.0,0.0,0.0,12/26,3.0,3.0,0.0,0.0,3.6,3.6,0.0,0.0,79.0,60.0,12/26,CSI2507AC,  2,0,False,60.0,20.0,,154,,,1164,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-19 00:00:00.000
2025-04-18,42,CCB,2025-04-18 15:44:03.999,,1061,   1157,,CSI2507BC,2,0,0.0,396.75,287.0,180.0,180.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,34.44,34.44,0.0,0.0,396.75,287.0,12/26,CSI2507BC,  2,0,False,287.0,214.0,,155,,,1163,False,,,0.0,0.0,0.0,False,False,1,,,,,C,D,  1,2025-04-19 12:47:13.000
2025-04-18,42,CCB,2025-04-19 12:47:13.000,,1061,   2639,,HHBL2404CP,5,0,0.0,992.0,535.0,530.0,530.0,0.0,0.0,01/26,6.0,6.0,0.0,0.0,160.5,160.5,0.0,0.0,992.0,535.0,01/26,HHBL2404CP,  2,0,False,535.0,25.0,,168,,,788,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-04-19 00:00:00.000
2025-04-18,42,CCB,2025-04-19 12:47:13.000,,1061,   1156,,CSI2507AC,2,0,0.0,79.0,60.0,50.0,50.0,0.0,0.0,12/26,3.0,3.0,0.0,0.0,3.6,3.6,0.0,0.0,79.0,60.0,12/26,CSI2507AC,  2,0,False,60.0,20.0,,169,,,1164,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-04-19 12:51:05.999
2025-04-21,3,CSB,2025-04-21 11:20:01.000,,5,   1503,,4GJ0360,1,0,0.0,21450.0,9800.0,8500.0,8500.0,0.0,0.0,04/26,6.0,6.0,0.0,0.0,588.0,588.0,0.0,0.0,21450.0,9800.0,04/26,4GJ0360,,0,False,9700.0,1300.0,,177,,,1222,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-21 00:00:00.000
2025-04-21,3,CSB,2025-04-21 11:20:01.000,,5,    429,,M11512406H,1,0,0.0,8625.0,5900.0,5700.0,5700.0,0.0,0.0,08/26,6.0,6.0,0.0,0.0,354.0,354.0,0.0,0.0,8625.0,5900.0,08/26,M11512406H,,0,False,5815.0,200.0,,178,,,1221,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-21 11:20:20.999
2025-04-21,3,CSB,2025-04-21 11:20:20.999,,5,   1503,,4GJ0360,1,0,0.0,21450.0,9800.0,8500.0,8500.0,0.0,0.0,04/26,6.0,6.0,0.0,0.0,588.0,588.0,0.0,0.0,21450.0,9800.0,04/26,4GJ0360,,0,False,9700.0,1300.0,,179,,,1222,False,,,0.0,0.0,0.0,False,False,1,,,,,C,D,  1,2025-04-21 00:00:00.000
2025-04-21,3,CSB,2025-04-21 11:20:20.999,,5,    429,,M11512406H,1,0,0.0,8625.0,5900.0,5700.0,5700.0,0.0,0.0,08/26,6.0,6.0,0.0,0.0,354.0,354.0,0.0,0.0,8625.0,5900.0,08/26,M11512406H,,0,False,5815.0,200.0,,180,,,1221,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-04-21 12:32:23.999
2025-04-21,3,CSB,2025-04-21 12:32:23.999,,5,    429,,M11512406H,1,0,0.0,8625.0,5900.0,5700.0,5700.0,0.0,0.0,08/26,6.0,6.0,0.0,0.0,354.0,354.0,0.0,0.0,8625.0,5900.0,08/26,M11512406H,,0,False,5815.0,200.0,,182,,,1221,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-04-21 12:33:36.000
2025-04-21,46,CCB,2025-04-21 12:31:58.000,,1093,   6654,,24462188,10,0,0.0,27.3,21.84,17.058,20.47,0.0,0.0,08/27,6.0,6.0,0.0,0.0,13.104,13.104,0.0,0.0,27.3,21.84,08/27,24462188,  2,0,True,21.84,47.82,,181,,,1223,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-21 18:44:36.000
2025-04-24,53,CCB,2025-04-24 15:14:40.000,,1061,   4279,,L0342405A,5,0,0.0,108.0,40.0,30.0,30.0,0.0,0.0,07/26,6.0,6.0,0.0,0.0,12.0,12.0,0.0,0.0,108.0,40.0,07/26,L0342405A,  2,0,False,40.0,50.0,,133,,,925,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-24 00:00:00.000
2025-04-24,53,CCB,2025-04-24 15:14:40.000,,1061,   4279,,L0342405A,5,0,0.0,108.0,40.0,30.0,30.0,0.0,0.0,07/26,6.0,6.0,0.0,0.0,12.0,12.0,0.0,0.0,108.0,40.0,07/26,L0342405A,  2,0,False,40.0,50.0,,134,,,953,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-24 00:00:00.000
2025-04-24,53,CCB,2025-04-24 15:14:40.000,,1061,   6597,,410,10,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,3.06,3.06,0.0,0.0,11.4,5.1,03/27,410,  2,0,True,5.1,2.0,,135,,,1165,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-24 15:50:11.000
2025-04-25,55,CCB,2025-04-25 12:34:49.000,,1061,   1156,,CSI2507AC,2,0,0.0,79.0,60.0,50.0,50.0,0.0,0.0,12/26,3.0,3.0,0.0,0.0,3.6,3.6,0.0,0.0,79.0,60.0,12/26,CSI2507AC,  2,0,False,60.0,20.0,,138,,,1231,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-25 00:00:00.000
2025-04-25,55,CCB,2025-04-25 12:34:49.000,,1061,   1157,,CSI2510BC,2,0,0.0,396.75,287.0,180.0,180.0,0.0,0.0,01/27,6.0,6.0,0.0,0.0,34.44,34.44,0.0,0.0,396.75,287.0,01/27,CSI2510BC,  2,0,False,287.0,214.0,,139,,,1232,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-25 00:00:00.000
2025-04-25,55,CCB,2025-04-25 12:34:49.000,,1061,   6657,,DALL24A06-C,2,0,0.0,317.85,190.0,170.0,170.0,0.0,0.0,11/26,2.5,2.5,0.0,0.0,9.5,9.5,0.0,0.0,317.85,190.0,11/26,DALL24A06-C,  2,0,True,190.0,40.0,,140,,,1234,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-25 00:00:00.000
2025-04-25,55,CCB,2025-04-25 12:34:49.000,,1061,   6658,,25062,10,0,0.0,26.85,11.25,10.3,10.3,0.0,0.0,01/26,6.0,6.0,0.0,0.0,6.75,6.75,0.0,0.0,26.85,11.25,01/26,25062,  2,0,True,11.25,9.5,,141,,,1235,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-25 00:00:00.000
2025-04-25,55,CCB,2025-04-25 12:34:49.000,,1061,   6353,,25054,10,0,0.0,10.84,7.25,6.6,6.6,0.0,0.0,01/28,6.0,6.0,0.0,0.0,4.35,4.35,0.0,0.0,10.84,7.25,01/28,25054,  2,0,True,7.25,6.5,,142,,,1236,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-04-25 12:38:04.000
2025-05-01,65,CCB,2025-05-01 11:54:40.000,,1115,   6662,,LY372404C,1,0,0.0,2970.0,1050.0,950.0,950.0,0.0,0.0,09/26,6.0,6.0,0.0,0.0,63.0,63.0,0.0,0.0,2970.0,1050.0,09/26,LY372404C,  2,0,True,1050.0,100.0,,1,,,1257,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-05-01 12:03:30.999
2025-05-01,65,CCB,2025-05-01 12:03:30.999,,1115,   6662,,LY372404C,5,0,0.0,2970.0,1050.0,950.0,950.0,0.0,0.0,09/26,6.0,6.0,0.0,0.0,315.0,315.0,0.0,0.0,2970.0,1050.0,09/26,LY372404C,  2,0,True,1050.0,500.0,,2,,,1257,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-01 12:04:55.000
2025-05-03,8,CSB,2025-05-03 12:47:14.999,,5,   2989,,11030111,6,0,0.0,2205.4,745.54,300.0,300.0,0.0,0.0,01/28,6.0,6.0,0.0,0.0,268.394,268.394,0.0,0.0,2205.4,745.54,01/28,11030111,  2,0,False,745.54,2673.24,,13,,,1266,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-05-03 12:52:02.000
2025-05-03,8,CSB,2025-05-03 12:52:02.000,,5,   3950,,V30815,1,0,0.0,66.25,36.5,35.5,35.5,0.0,0.0,01/26,6.0,6.0,0.0,0.0,2.19,2.19,0.0,0.0,66.25,36.5,01/26,V30815,  2,0,False,36.5,1.0,,14,,,541,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-05-03 12:53:18.999
2025-05-03,8,CSB,2025-05-03 12:53:18.999,,5,   3950,,V30815,1,0,0.0,66.25,36.5,35.5,35.5,0.0,0.0,01/26,6.0,6.0,0.0,0.0,2.19,2.19,0.0,0.0,66.25,36.5,01/26,V30815,  2,0,False,36.5,1.0,,15,,,541,False,,,0.0,0.0,0.0,False,False,2,,,,,C,D,  1,2025-05-03 00:00:00.000
2025-05-03,8,CSB,2025-05-03 12:53:18.999,,5,   2989,,11030111,6,0,0.0,2205.4,560.0,300.0,300.0,0.0,0.0,01/28,6.0,6.0,0.0,0.0,201.6,201.6,0.0,0.0,2205.4,560.0,01/28,11030111,  2,0,False,745.54,1560.0,,16,,,1266,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-05-03 12:53:27.999
2025-05-03,71,CCB,2025-05-03 17:06:14.999,,1061,   2894,,4480209,6,0,0.0,1299.17,178.0,130.0,130.0,0.0,0.0,10/27,6.0,6.0,0.0,0.0,64.08,64.08,0.0,0.0,1299.17,178.0,10/27,4480209,  2,0,True,178.85,288.0,,22,,,1202,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-05-03 18:22:28.000
2025-04-29,61,CCB,2025-04-29 18:49:50.999,,1114,   1932,,312501P01,2,0,0.0,5538.0,1607.14,1500.0,1500.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,192.857,192.857,0.0,0.0,5538.0,1607.14,12/26,312501P01,  2,0,False,1607.14,214.28,,162,,,1247,False,,,0.0,0.0,0.0,False,False,0,,,,,C,C,  1,2025-05-05 13:47:35.999
2025-05-05,73,CCB,2025-05-05 13:44:40.000,,1061,   2812,,24030103,1,0,0.0,56991.0,8785.71,6200.0,6200.0,0.0,0.0,09/27,2.5,2.5,0.0,0.0,219.643,219.643,0.0,0.0,56991.0,8785.71,09/27,24030103,  2,0,False,8785.71,2585.71,,26,,,1102,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-05-05 00:00:00.000
